genes,logFC,logCPM,PValue,FDR,Annotation
LOC105188896,1.78352984,7.746674154,6.45E-10,2.93E-08,teneurin-m isoform X1
LOC105180825,3.191678518,4.671471486,6.45E-10,2.93E-08,cytochrome P450 4c3
LOC105182824,2.018889339,4.208967904,6.55E-10,2.96E-08,uncharacterized protein LOC105182824 isoform X2
LOC105188562,-4.014328392,2.323854622,6.68E-10,3.01E-08,protein crumbs homolog 2 isoform X2
LOC105190264,2.134713265,5.697851799,7.01E-10,3.14E-08,uncharacterized protein LOC105190264
LOC105181845,2.126422296,5.30211998,7.15E-10,3.20E-08,uncharacterized protein LOC105181845 isoform X2
LOC105192672,2.036209028,3.503069276,7.23E-10,3.21E-08,"endonuclease G, mitochondrial"
LOC105182850,2.059377701,5.203272901,7.21E-10,3.21E-08,uncharacterized protein LOC105182850
LOC105184716,2.637812484,4.797207114,7.39E-10,3.27E-08,uncharacterized protein LOC105184716 isoform X2
LOC105190699,2.263994784,3.084045276,7.75E-10,3.42E-08,uncharacterized protein LOC105190699
LOC105185296,-4.198066179,1.128839531,8.87E-10,3.88E-08,elongation of very long chain fatty acids protein 7
LOC105183980,1.695491757,5.587067582,8.83E-10,3.88E-08,steroidogenic acute regulatory protein-like
LOC105184228,2.325965335,3.837332561,9.29E-10,4.05E-08,otoferlin isoform X2
LOC105183370,2.427610996,4.722812004,9.48E-10,4.12E-08,muscle calcium channel subunit alpha-1 isoform X6
LOC105186006,7.175785788,0.942085728,9.76E-10,4.23E-08,UDP-glucuronosyltransferase 2B9 isoform X1
LOC105183206,1.825453899,11.57366407,1.01E-09,4.35E-08,adenosylhomocysteinase
LOC105192182,1.907317826,4.959453775,1.03E-09,4.42E-08,zinc transporter 1
LOC105185312,5.197622694,1.789187486,1.09E-09,4.67E-08,esterase FE4
LOC105186366,1.835183371,5.320434771,1.12E-09,4.78E-08,TPPP family protein CG45057
LOC105182705,2.347279958,4.213936831,1.13E-09,4.83E-08,"POU domain, class 4, transcription factor 2-like"
LOC105183945,1.847248186,4.686834171,1.19E-09,5.06E-08,PI-PLC X domain-containing protein 1
LOC105187138,2.003818071,5.847945131,1.22E-09,5.17E-08,transcription factor cwo isoform X1
LOC105182140,1.975211068,8.659954422,1.25E-09,5.26E-08,hemocytin isoform X1
LOC105185197,2.143529846,6.260110411,1.31E-09,5.51E-08,serine protease snake-like
LOC105182083,5.554154779,4.599501563,1.31E-09,5.51E-08,LOW QUALITY PROTEIN: fatty acid synthase-like
LOC105186705,1.885069097,6.238665814,1.35E-09,5.64E-08,protein cordon-bleu isoform X8
LOC105190015,2.019741535,9.073715592,1.37E-09,5.69E-08,cytochrome P450 9e2-like
LOC105189125,1.738120002,4.23071671,1.46E-09,6.07E-08,glucose-6-phosphate 1-epimerase isoform X2
LOC105190742,1.991548228,5.581267574,1.48E-09,6.12E-08,sodium/potassium-transporting ATPase subunit beta-2
LOC105190889,1.928128703,12.86738215,1.57E-09,6.49E-08,uncharacterized protein LOC105190889
LOC112590148,1.709518554,5.85081158,1.61E-09,6.59E-08,mothers against decapentaplegic homolog 7-like
LOC105184762,2.655902874,6.599129389,1.61E-09,6.59E-08,uncharacterized protein LOC105184762 isoform X1
LOC105189231,3.258250615,10.04628494,1.69E-09,6.90E-08,pancreatic lipase-related protein 2
LOC105181966,2.141040678,3.016738592,1.83E-09,7.45E-08,uncharacterized protein LOC105181966
LOC105182771,1.697193601,7.139824949,1.94E-09,7.88E-08,plexin-A4
LOC105185868,2.142796033,3.902336801,1.96E-09,7.91E-08,uncharacterized protein LOC105185868 isoform X1
LOC105189428,3.50958121,2.296095587,1.98E-09,7.99E-08,UDP-glucuronosyltransferase isoform X2
LOC105181142,2.587801804,4.338910502,2.04E-09,8.18E-08,ataxin-7-like protein 1 isoform X2
LOC105191208,1.867756312,5.134617003,2.05E-09,8.22E-08,"glutamate receptor ionotropic, kainate 2"
LOC105185307,2.036515157,4.199878938,2.07E-09,8.25E-08,uncharacterized protein LOC105185307 isoform X1
LOC105192125,1.932205844,4.241769874,2.10E-09,8.32E-08,uncharacterized protein LOC105192125 isoform X1
LOC105184102,2.525226036,7.594964005,2.10E-09,8.32E-08,muscle LIM protein Mlp84B isoform X3
LOC105191859,1.955927741,4.669080811,2.11E-09,8.36E-08,serine/threonine-protein kinase NLK isoform X1
LOC105192307,2.126112472,4.356157789,2.16E-09,8.50E-08,"glycerol-3-phosphate dehydrogenase, mitochondrial"
LOC105185609,4.276480557,1.549934016,2.16E-09,8.50E-08,lipase 3 isoform X2
LOC105185372,1.927402747,8.85038293,2.20E-09,8.60E-08,digestive cysteine proteinase 1
LOC105190009,2.150170667,6.958653588,2.20E-09,8.60E-08,cytochrome P450 9e2-like
LOC105188467,1.63820086,5.448952116,2.26E-09,8.79E-08,uncharacterized protein LOC105188467 isoform X1
LOC105191806,1.765340976,4.543811732,2.28E-09,8.84E-08,uncharacterized protein LOC105191806 isoform X1
LOC105184058,2.443617363,3.335717566,2.32E-09,8.99E-08,protein similar-like
LOC105186470,2.344575411,5.323677621,2.35E-09,9.05E-08,aromatic-L-amino-acid decarboxylase
LOC105189818,1.697496343,5.33962197,2.42E-09,9.28E-08,phospholipid-transporting ATPase ID isoform X8
LOC105185395,1.975982926,3.81482,2.43E-09,9.28E-08,facilitated trehalose transporter Tret1
LOC105190611,2.163942735,6.331029636,2.43E-09,9.28E-08,vasopressin V1a receptor
LOC105180766,2.39021844,7.275422482,2.47E-09,9.38E-08,RNA helicase aquarius isoform X1
LOC105182701,3.881677949,9.949915764,2.46E-09,9.38E-08,endocuticle structural glycoprotein SgAbd-1-like
LOC105192405,1.815960624,7.446770038,2.54E-09,9.63E-08,serine protease inhibitor 88Ea
LOC105181432,2.247245373,6.76133019,2.70E-09,1.02E-07,serine/arginine repetitive matrix protein 2
LOC105180902,6.613586915,5.861057071,2.71E-09,1.02E-07,acyl-CoA Delta(11) desaturase isoform X2
LOC105189232,2.372515414,3.935568011,2.75E-09,1.03E-07,pancreatic triacylglycerol lipase isoform X1
LOC105182333,2.146432107,5.648026362,2.78E-09,1.04E-07,"phytanoyl-CoA dioxygenase, peroxisomal"
LOC105190668,3.347402114,8.375845958,2.77E-09,1.04E-07,uncharacterized protein LOC105190668
LOC105191565,2.53538395,9.878830369,2.86E-09,1.06E-07,"paramyosin, long form"
LOC109503574,2.186301136,7.314387823,2.91E-09,1.08E-07,"ornithine aminotransferase, mitochondrial"
LOC105181267,1.794438913,6.028802966,2.98E-09,1.10E-07,C-Maf-inducing protein
LOC105191632,1.966893932,10.08327687,3.02E-09,1.11E-07,zinc transporter ZIP13
LOC105183562,2.171867065,4.100085205,3.02E-09,1.11E-07,"GTP:AMP phosphotransferase AK3, mitochondrial"
LOC105189045,1.861470306,10.61282126,3.05E-09,1.12E-07,extracellular matrix-binding protein ebh isoform X1
LOC105181285,1.986993171,3.86260065,3.11E-09,1.14E-07,death-associated inhibitor of apoptosis 1
LOC105187738,2.952355778,4.989821392,3.12E-09,1.14E-07,uncharacterized protein LOC105187738
LOC105189773,1.893424777,7.784020537,3.18E-09,1.16E-07,"alpha-actinin, sarcomeric isoform X2"
LOC112588367,2.166326411,10.51277923,3.23E-09,1.17E-07,uncharacterized protein LOC112588367
LOC105192472,1.765069933,6.455378473,3.28E-09,1.19E-07,uncharacterized transmembrane protein DDB_G0289901 isoform X1
LOC105191841,2.696397574,3.355828676,3.29E-09,1.19E-07,aquaporin AQPAn.G isoform X1
LOC105187762,3.161317873,4.011626776,3.38E-09,1.21E-07,"keratin, type II cytoskeletal 1 isoform X1"
LOC105192051,2.387902726,8.465080285,3.43E-09,1.23E-07,myosin regulatory light chain 2
LOC105191608,2.673047666,6.439482919,3.47E-09,1.24E-07,FH1/FH2 domain-containing protein 3 isoform X1
LOC105189622,1.794946755,7.940285275,3.62E-09,1.29E-07,protein split ends isoform X2
LOC105182348,2.122839375,6.570777501,3.71E-09,1.32E-07,tyrosine-protein phosphatase 10D isoform X4
LOC105181245,2.44410251,6.384867705,3.87E-09,1.37E-07,troponin T isoform X1
LOC105183302,2.181044321,3.31001554,4.09E-09,1.45E-07,tyrosine kinase receptor Cad96Ca
LOC112590320,-4.002081044,7.11116779,4.16E-09,1.47E-07,fatty acid synthase-like isoform X1
LOC105185061,1.787090077,5.079716882,4.24E-09,1.49E-07,uncharacterized protein LOC105185061 isoform X1
LOC105185773,2.675689343,9.685669196,4.40E-09,1.54E-07,peptidoglycan-recognition protein SC2 isoform X1
LOC105185580,1.785958068,6.538217451,4.47E-09,1.56E-07,alpha-2-antiplasmin isoform X1
LOC105191162,2.327366853,3.108875072,4.47E-09,1.56E-07,uncharacterized protein LOC105191162
LOC105190744,2.034136142,4.224680752,4.58E-09,1.59E-07,sodium/potassium-transporting ATPase subunit beta-2
LOC105185169,2.391440343,5.121909469,4.76E-09,1.65E-07,alkaline phosphatase 4
LOC112588844,4.384826207,1.86685925,4.93E-09,1.70E-07,uncharacterized protein LOC112588844
LOC105191375,1.860696659,6.475779121,5.01E-09,1.73E-07,protein held out wings isoform X5
LOC105187893,1.836057347,4.050717026,5.13E-09,1.76E-07,ras-related protein Rab-37 isoform X2
LOC105187590,2.14984583,4.882688889,5.46E-09,1.87E-07,DNA-directed RNA polymerase II subunit RPB1 isoform X2
LOC105180907,-3.99695703,6.081664989,5.51E-09,1.89E-07,acyl-CoA Delta(11) desaturase isoform X2
LOC105190781,2.468490765,4.706161581,5.57E-09,1.89E-07,putative carbonic anhydrase 3 isoform X1
LOC105192235,2.470529548,2.837577043,5.56E-09,1.89E-07,receptor-type tyrosine-protein phosphatase kappa isoform X1
LOC105191081,2.07201673,5.100376303,5.60E-09,1.90E-07,uncharacterized protein LOC105191081
LOC105190254,2.079864354,6.400951412,5.74E-09,1.94E-07,long-chain-fatty-acid--CoA ligase ACSBG2 isoform X2
LOC105184178,2.124365678,3.607345638,5.75E-09,1.94E-07,putative fatty acyl-CoA reductase CG5065
LOC112589399,-2.71145315,9.117328428,5.83E-09,1.96E-07,chymotrypsin inhibitor-like
LOC105181353,1.865005296,6.655067004,5.96E-09,2.00E-07,leucine-rich repeats and immunoglobulin-like domains protein 1
LOC105192624,1.659979012,3.947985744,6.00E-09,2.01E-07,filamin A-interacting protein 1-like
LOC105188716,2.095224394,5.761300641,6.01E-09,2.01E-07,uncharacterized protein LOC105188716 isoform X1
LOC105190182,1.789639834,5.946683963,6.33E-09,2.11E-07,patched domain-containing protein 3
LOC105187110,2.064984991,3.902141682,6.71E-09,2.23E-07,uncharacterized protein LOC105187110 isoform X2
LOC105181075,2.190761019,4.95600874,6.73E-09,2.23E-07,netrin receptor UNC5C isoform X1
LOC105188003,2.772446952,4.217835867,6.77E-09,2.24E-07,sialin isoform X2
LOC105188099,1.640470439,5.785659219,7.09E-09,2.34E-07,adenylate kinase
LOC105189854,1.816762135,4.50412485,7.20E-09,2.36E-07,uncharacterized protein LOC105189854
LOC105183718,2.823651463,1.865241866,7.17E-09,2.36E-07,uncharacterized protein LOC105183718
LOC105182093,4.225379226,0.971151495,7.25E-09,2.37E-07,gamma-aminobutyric acid receptor subunit beta isoform X1
LOC105180981,2.185987491,5.504227273,7.36E-09,2.40E-07,protein FAM69C isoform X2
LOC105188951,3.379806715,1.980229352,7.63E-09,2.48E-07,spondin-2
LOC105190012,2.88095083,5.66402377,7.66E-09,2.49E-07,cytochrome P450 9e2-like isoform X2
LOC105189176,6.485268598,0.463015541,8.14E-09,2.63E-07,uncharacterized protein LOC105189176 isoform X1
LOC105191491,2.146128829,4.391099178,8.50E-09,2.74E-07,DNA-binding protein D-ETS-4
LOC105190505,2.300486131,6.516925359,8.55E-09,2.75E-07,janus kinase and microtubule-interacting protein 3 isoform X2
LOC105189473,2.4290185,8.22982138,8.54E-09,2.75E-07,muscle-specific protein 20
LOC105187069,2.455601629,7.858452109,8.77E-09,2.81E-07,obscurin isoform X8
LOC105185405,1.710700192,4.961126548,8.88E-09,2.84E-07,TGF-beta-activated kinase 1 and MAP3K7-binding protein 2 isoform X3
LOC105190079,1.818231388,6.306551534,8.91E-09,2.84E-07,uncharacterized protein LOC105190079 isoform X3
LOC105183092,2.927778611,9.223147428,8.94E-09,2.84E-07,uncharacterized protein LOC105183092
LOC105186477,2.460348681,3.062538022,9.39E-09,2.98E-07,collagen alpha-1(XVIII) chain isoform X5
LOC105187014,1.856899225,4.781951175,9.48E-09,3.00E-07,"enoyl-CoA delta isomerase 2, mitochondrial"
LOC105186860,2.99707084,4.724396822,9.51E-09,3.00E-07,uncharacterized protein LOC105186860
LOC105192439,1.732207703,7.892143209,9.60E-09,3.02E-07,uncharacterized protein LOC105192439
LOC105190053,2.776579676,3.335692308,9.62E-09,3.02E-07,uncharacterized protein LOC105190053
LOC105187469,1.888624404,7.804919493,9.75E-09,3.05E-07,nuclear hormone receptor E75 isoform X2
LOC112588606,-3.655489106,5.151285012,9.87E-09,3.08E-07,fatty acid synthase-like
LOC105181951,1.561682785,4.110305976,1.01E-08,3.14E-07,zinc finger protein jing homolog
LOC105185459,1.811429718,10.28085523,1.01E-08,3.14E-07,uncharacterized protein LOC105185459 isoform X3
LOC105186920,2.502163464,3.673357505,1.01E-08,3.14E-07,uncharacterized protein LOC105186920 isoform X1
LOC105189361,1.669059045,5.248269357,1.06E-08,3.27E-07,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase isoform X1"
LOC105184204,-6.573458827,0.510432707,1.09E-08,3.35E-07,uncharacterized protein LOC105184204
LOC105190853,1.605774954,5.712217023,1.10E-08,3.37E-07,ets DNA-binding protein pokkuri isoform X1
LOC105183376,2.127058173,3.771875377,1.10E-08,3.37E-07,protein sidekick isoform X1
LOC112589944,2.858937033,5.505761976,1.10E-08,3.37E-07,dentin sialophosphoprotein-like
LOC105186052,1.632062772,8.427481408,1.11E-08,3.38E-07,"probable aconitate hydratase, mitochondrial"
LOC105184334,2.426458771,7.840672889,1.11E-08,3.38E-07,uncharacterized protein LOC105184334 isoform X1
LOC105189156,1.742675462,6.830774113,1.12E-08,3.42E-07,uncharacterized protein LOC105189156 isoform X1
LOC105181596,-4.64482065,0.771954231,1.13E-08,3.43E-07,calcium and integrin-binding protein 1
LOC105188087,1.962181256,8.356165831,1.13E-08,3.43E-07,"very long-chain specific acyl-CoA dehydrogenase, mitochondrial"
LOC105192475,4.862873582,1.035206329,1.17E-08,3.52E-07,uncharacterized protein LOC105192475
LOC105192663,1.779730184,5.323840433,1.20E-08,3.62E-07,uncharacterized protein LOC105192663
LOC105189286,1.987151838,5.569802613,1.22E-08,3.68E-07,transcription factor Sp5
LOC109503858,2.265985494,4.521957077,1.26E-08,3.77E-07,AF4/FMR2 family member 4-like
LOC105188529,1.78822097,12.06732527,1.26E-08,3.78E-07,uncharacterized protein LOC105188529
LOC105192305,1.548910217,5.427428749,1.28E-08,3.82E-07,coronin-6
LOC105185646,1.65859135,8.969353226,1.28E-08,3.82E-07,"ADP,ATP carrier protein 2"
LOC105188939,2.026059134,3.745475412,1.32E-08,3.93E-07,major facilitator superfamily domain-containing protein 6
LOC105186723,1.908653681,8.233295652,1.40E-08,4.14E-07,peroxisomal acyl-coenzyme A oxidase 3 isoform X1
LOC105187577,1.572222608,6.406959595,1.41E-08,4.18E-07,Hermansky-Pudlak syndrome 5 protein homolog
LOC105191804,8.043910726,6.979062541,1.42E-08,4.18E-07,acyl-CoA Delta(11) desaturase
LOC105189562,1.772322352,5.508447011,1.45E-08,4.26E-07,prostatic acid phosphatase
LOC105184119,1.622439904,4.848094448,1.49E-08,4.38E-07,uncharacterized protein LOC105184119
LOC105187537,1.778181524,6.615417525,1.50E-08,4.38E-07,UTP--glucose-1-phosphate uridylyltransferase isoform X3
LOC105190608,2.709206075,3.38353807,1.50E-08,4.39E-07,uncharacterized protein LOC105190608
LOC105180584,2.242606717,8.306835759,1.53E-08,4.45E-07,UDP-glucuronosyltransferase 2B13
LOC105182517,1.762065503,8.59651626,1.58E-08,4.60E-07,sodium/potassium-transporting ATPase subunit alpha isoform X4
LOC105184655,1.589987629,4.926033507,1.62E-08,4.69E-07,"b(0,+)-type amino acid transporter 1 isoform X2"
LOC105188028,1.595230109,5.902519651,1.64E-08,4.73E-07,isocitrate dehydrogenase
LOC105191236,1.666493049,5.299328983,1.63E-08,4.73E-07,solute carrier organic anion transporter family member 3A1
LOC105183984,1.65447837,5.496216847,1.65E-08,4.76E-07,"3-hydroxyisobutyrate dehydrogenase, mitochondrial isoform X1"
LOC105185095,1.612879433,4.932414057,1.72E-08,4.93E-07,cAMP-dependent protein kinase catalytic subunit
LOC105182446,1.61477421,4.992548343,1.75E-08,5.01E-07,uncharacterized aarF domain-containing protein kinase 5 isoform X2
LOC105188918,1.891894317,5.620687412,1.76E-08,5.03E-07,hormone-sensitive lipase isoform X1
LOC105182610,2.472074245,3.485383196,1.76E-08,5.04E-07,trehalase isoform X1
LOC105192453,1.977570077,7.163386952,1.83E-08,5.19E-07,mitochondrial amidoxime-reducing component 1
LOC105185583,4.511265166,0.790582082,1.82E-08,5.19E-07,low affinity immunoglobulin epsilon Fc receptor
LOC105182134,1.471962188,5.231523823,1.85E-08,5.26E-07,nuclear pore complex protein DDB_G0274915 isoform X1
LOC105182365,1.814727531,4.22617377,1.86E-08,5.26E-07,phosphoinositide 3-kinase adapter protein 1 isoform X1
LOC105181408,1.849211875,10.56582573,1.87E-08,5.29E-07,modular serine protease
LOC105189520,2.16576363,3.637988076,1.88E-08,5.31E-07,uncharacterized protein LOC105189520
LOC105191299,2.489435507,7.390082655,1.90E-08,5.34E-07,uncharacterized protein LOC105191299 isoform X1
LOC105188283,1.661832108,7.611756407,1.93E-08,5.42E-07,MAP7 domain-containing protein 1 isoform X20
LOC105192508,2.009282754,7.304735175,1.94E-08,5.43E-07,pyrroline-5-carboxylate reductase isoform X1
LOC105187896,2.141660917,3.631770747,1.94E-08,5.43E-07,SET domain-containing protein SmydA-8
LOC105185429,2.867726883,5.563942251,1.95E-08,5.44E-07,uncharacterized protein LOC105185429
LOC105188880,2.979654105,2.777189504,2.02E-08,5.61E-07,UNC93-like protein
LOC105189006,1.651654229,4.997352224,2.10E-08,5.83E-07,protein phosphatase Slingshot homolog 2
LOC105190052,6.329464678,0.341224192,2.10E-08,5.83E-07,uncharacterized protein LOC105190052
LOC105190183,1.61752328,5.790135148,2.14E-08,5.92E-07,senecionine N-oxygenase isoform X1
LOC105189098,2.274287927,2.623694764,2.16E-08,5.96E-07,ATP-binding cassette sub-family G member 5
LOC105182809,2.617337517,7.582183172,2.17E-08,5.96E-07,uncharacterized protein LOC105182809
LOC105183585,2.427902607,6.490635817,2.29E-08,6.28E-07,mediator of RNA polymerase II transcription subunit 15
LOC105191947,1.637112286,9.116349433,2.30E-08,6.31E-07,uncharacterized protein LOC105191947 isoform X1
LOC105189104,1.762179531,4.57180827,2.34E-08,6.40E-07,neprilysin-2 isoform X2
LOC105186123,1.718243824,6.983250773,2.48E-08,6.76E-07,low density lipoprotein receptor adapter protein 1 isoform X2
LOC105191693,1.664902711,6.38845139,2.49E-08,6.78E-07,neuroglian isoform X3
LOC105183040,1.866713159,6.855965124,2.50E-08,6.78E-07,alpha-crystallin A chain isoform X2
LOC105184554,1.687667082,3.832108819,2.54E-08,6.88E-07,heparan-sulfate 6-O-sulfotransferase 1-B
LOC105180669,1.922646264,3.572516142,2.55E-08,6.88E-07,uncharacterized protein LOC105180669
LOC105190823,3.697171259,0.859342608,2.54E-08,6.88E-07,uncharacterized protein LOC105190823 isoform X2
LOC105182606,1.660325299,5.782860471,2.71E-08,7.30E-07,probable serine/threonine-protein kinase yakA isoform X1
LOC105186529,2.039604594,5.399753399,2.72E-08,7.30E-07,"alpha-(1,3)-fucosyltransferase C"
LOC105188698,1.542071165,5.368357963,2.77E-08,7.41E-07,guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1
LOC105188426,2.659668725,2.54887082,2.77E-08,7.41E-07,uncharacterized protein LOC105188426 isoform X1
LOC105183196,2.922347393,2.662285847,2.81E-08,7.51E-07,chondroitin sulfate proteoglycan 4 isoform X1
LOC105188955,1.915504481,6.265127239,2.83E-08,7.53E-07,uncharacterized protein LOC105188955 isoform X18
LOC105185413,2.335354577,7.939180475,2.82E-08,7.53E-07,troponin I isoform X1
