genes,logFC,logCPM,PValue,FDR,Annotation
LOC105187127,3.09745594,5.043075866,1.50E-15,6.91E-14,prostaglandin E2 receptor EP2 subtype isoform X1
LOC105190889,3.943178315,9.658764465,1.62E-15,7.43E-14,uncharacterized protein LOC105190889
LOC105190184,-2.129714626,6.577764953,1.72E-15,7.89E-14,RNA exonuclease 4 isoform X1
LOC105187836,-4.800622963,4.096865289,1.82E-15,8.33E-14,angiotensin-converting enzyme isoform X1
LOC105184483,3.466221693,5.939761683,1.99E-15,9.06E-14,uncharacterized protein LOC105184483
LOC105186940,2.71437731,4.986523346,2.01E-15,9.14E-14,"sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1"
LOC105184334,2.704784562,5.499822531,2.11E-15,9.53E-14,uncharacterized protein LOC105184334 isoform X1
LOC105191438,-2.442080029,5.989708986,2.26E-15,1.02E-13,uncharacterized protein LOC105191438 isoform X1
LOC105185182,-4.564145178,3.808191903,2.51E-15,1.13E-13,actin-like protein 6B
LOC105184603,2.31859554,7.392853783,2.80E-15,1.25E-13,uncharacterized protein LOC105184603
LOC105184288,4.316911395,6.46921783,3.05E-15,1.36E-13,facilitated trehalose transporter Tret1-2 homolog
LOC105182548,-4.939761047,3.40363386,3.13E-15,1.39E-13,glutamyl aminopeptidase isoform X1
LOC105183758,3.366748791,3.637915949,3.26E-15,1.44E-13,uncharacterized protein LOC105183758
LOC105183818,-5.151546593,4.432305495,4.09E-15,1.80E-13,sulfotransferase family cytosolic 1B member 1
LOC105183078,2.099051502,7.686688865,5.22E-15,2.30E-13,myosin-VIIa
LOC105187757,2.089726162,9.069703667,5.26E-15,2.30E-13,trinucleotide repeat-containing gene 6C protein isoform X2
LOC105184345,-2.437667258,5.268075118,5.59E-15,2.44E-13,uncharacterized protein LOC105184345 isoform X1
LOC105191533,3.151693935,8.936189361,6.16E-15,2.68E-13,tensin-3 isoform X1
LOC105181812,3.73500429,4.432263851,6.42E-15,2.78E-13,muscle-specific protein 20
LOC105181912,3.392869116,4.850279026,6.67E-15,2.88E-13,transcriptional activator cubitus interruptus
LOC105192208,1.994239017,6.60255682,6.78E-15,2.92E-13,ETS-like protein pointed isoform X4
LOC105184385,1.839691875,6.421984049,7.18E-15,3.08E-13,serine/threonine-protein phosphatase 4 regulatory subunit 4-like isoform X2
LOC105180825,3.880612899,5.325962915,7.37E-15,3.15E-13,cytochrome P450 4c3
LOC105191056,-2.185005004,7.566917687,8.08E-15,3.44E-13,ecdysone 20-monooxygenase isoform X2
LOC105183502,4.285686716,4.463372562,9.49E-15,4.03E-13,calmodulin isoform X3
LOC105185413,3.564500004,5.833533994,9.56E-15,4.05E-13,troponin I isoform X1
LOC105189890,2.555478216,7.354826273,1.09E-14,4.58E-13,uncharacterized protein LOC105189890 isoform X1
LOC105189116,4.133779184,7.881718806,1.09E-14,4.58E-13,venom carboxylesterase-6-like
LOC105184249,4.60451036,8.452176391,1.17E-14,4.92E-13,uncharacterized protein DDB_G0284671 isoform X3
LOC105189421,-4.938721134,2.19017981,1.20E-14,5.03E-13,uncharacterized protein LOC105189421
LOC112588891,-6.620869928,2.09575046,1.26E-14,5.26E-13,oocyte zinc finger protein XlCOF6-like
LOC105183432,-3.430458082,5.257683676,1.35E-14,5.61E-13,probable phospholipid hydroperoxide glutathione peroxidase
LOC112590713,-4.076339671,3.34972704,1.50E-14,6.20E-13,uncharacterized protein LOC112590713
LOC105188896,3.853195718,8.732374428,1.58E-14,6.52E-13,teneurin-m isoform X1
LOC105184238,-2.707585123,5.738280588,1.67E-14,6.84E-13,sorbitol dehydrogenase
LOC105188376,-2.647423207,5.158303232,1.79E-14,7.33E-13,SUN domain-containing protein 3 isoform X2
LOC105189915,-4.792492374,2.80518748,1.86E-14,7.59E-13,glutamyl aminopeptidase-like
LOC105185024,2.575033547,5.226542915,2.05E-14,8.36E-13,uncharacterized protein LOC105185024 isoform X2
LOC112589278,-2.555284899,4.950608814,2.08E-14,8.42E-13,uncharacterized protein LOC112589278
LOC105181292,-2.17779922,7.093909147,2.26E-14,9.15E-13,neutral ceramidase
LOC105191288,2.093485332,6.000083325,2.30E-14,9.28E-13,uncharacterized protein LOC105191288
LOC105184960,2.402790309,5.247812249,2.46E-14,9.87E-13,pikachurin
LOC105188194,-3.133973269,3.790266057,2.57E-14,1.03E-12,"glutamate receptor ionotropic, delta-2"
LOC105184236,4.265886938,4.111834169,2.83E-14,1.13E-12,"steroid receptor seven-up, isoforms B/C isoform X2"
LOC105191268,2.890233926,5.774798053,2.86E-14,1.14E-12,uncharacterized protein LOC105191268
LOC105183742,3.471145573,3.390870462,3.07E-14,1.22E-12,uncharacterized protein LOC105183742
LOC105182764,3.660516075,3.684923257,3.45E-14,1.36E-12,"glutamate receptor ionotropic, kainate 2-like isoform X1"
LOC105185675,4.403529979,5.244305245,3.54E-14,1.39E-12,optomotor-blind protein isoform X5
LOC109503963,-4.356951885,4.618767109,3.60E-14,1.41E-12,uncharacterized protein LOC109503963
LOC105186402,-4.195532315,3.018111429,3.94E-14,1.54E-12,uncharacterized protein LOC105186402
LOC112589189,-4.034508835,3.683433781,4.44E-14,1.73E-12,4-coumarate--CoA ligase-like 5 isoform X1
LOC105186263,-8.468643843,1.594076287,4.70E-14,1.83E-12,zinc finger protein 43-like
LOC105181826,-3.384805384,3.14761183,4.76E-14,1.85E-12,chymotrypsin inhibitor-like
LOC105192061,-3.358104247,3.288131717,4.89E-14,1.89E-12,diuretic hormone 44
LOC105186645,-2.982153887,8.840736943,5.27E-14,2.03E-12,"trans-1,2-dihydrobenzene-1,2-diol dehydrogenase"
LOC105186426,-2.225508426,7.842415553,5.62E-14,2.16E-12,uncharacterized protein LOC105186426
LOC105189200,2.9571779,5.598674895,5.75E-14,2.21E-12,"dynein heavy chain 2, axonemal"
LOC105187505,-2.993147791,4.348411681,6.24E-14,2.39E-12,carbonic anhydrase 2
LOC105183033,2.112544585,5.843950951,6.73E-14,2.57E-12,neurotactin
LOC112589810,-4.239400305,3.493724833,6.88E-14,2.62E-12,putative fatty acyl-CoA reductase CG5065 isoform X1
LOC105191290,3.378384184,5.616828007,6.92E-14,2.62E-12,uncharacterized protein LOC105191290
LOC105188865,-4.640315568,3.023377287,7.63E-14,2.88E-12,zinc finger protein Xfin
LOC105186625,3.952090697,7.554040479,8.41E-14,3.17E-12,toll-like receptor Tollo
LOC105185680,4.066557786,4.093712191,8.81E-14,3.31E-12,uncharacterized protein LOC105185680
LOC105183286,3.897395515,5.295763168,8.85E-14,3.31E-12,growth/differentiation factor 8
LOC105185192,1.93576978,5.958111206,9.36E-14,3.49E-12,uncharacterized protein LOC105185192 isoform X1
LOC105185525,-2.399818861,6.886828535,9.56E-14,3.55E-12,uncharacterized protein LOC105185525
LOC105183944,2.083625899,7.677996591,9.58E-14,3.55E-12,insulin receptor isoform X2
LOC105186630,-6.906520655,2.425150766,1.07E-13,3.94E-12,uncharacterized protein LOC105186630
LOC105186620,3.582305768,4.251215365,1.21E-13,4.47E-12,hillarin isoform X2
LOC105185183,-4.037968134,7.389696416,1.24E-13,4.57E-12,uncharacterized protein LOC105185183 isoform X1
LOC105183961,3.417430286,8.886848019,1.33E-13,4.86E-12,putative uncharacterized protein DDB_G0271606
LOC105180714,-4.52579639,2.801347575,1.33E-13,4.86E-12,luciferin 4-monooxygenase isoform X1
LOC105184017,2.962599138,4.22269301,1.33E-13,4.86E-12,multiple inositol polyphosphate phosphatase 1 isoform X1
LOC105190024,-7.102628489,5.515602091,1.36E-13,4.94E-12,cytochrome P450 9e2
LOC105190040,2.200390346,6.111688749,1.41E-13,5.10E-12,hemicentin-1
LOC105185970,2.861523539,4.396961691,1.46E-13,5.28E-12,GAS2-like protein pickled eggs
LOC105183718,-3.312375635,3.05448824,1.49E-13,5.38E-12,uncharacterized protein LOC105183718
LOC105184039,-2.939628219,4.20766304,1.50E-13,5.38E-12,glutamyl aminopeptidase-like
LOC105180951,2.219503744,6.305455514,1.59E-13,5.70E-12,Krueppel-like factor 6 isoform X1
LOC105184285,-4.2618007,2.766163422,1.66E-13,5.95E-12,26S proteasome non-ATPase regulatory subunit 2
LOC105186686,-5.521671857,1.896571428,1.70E-13,6.05E-12,zinc finger protein 624
LOC105192359,-2.003194595,7.410284969,1.74E-13,6.19E-12,uncharacterized protein LOC105192359
LOC105188568,4.244418438,3.400938548,1.79E-13,6.34E-12,centrosomal protein of 78 kDa
LOC105182909,-2.630162001,5.489401277,1.80E-13,6.35E-12,probable oligoribonuclease
LOC105185750,3.211104106,5.38943867,1.82E-13,6.41E-12,SET and MYND domain-containing protein 4
LOC105181805,1.870437321,5.686610351,1.85E-13,6.50E-12,proline-rich nuclear receptor coactivator 2
LOC105183342,1.961314793,8.002011473,1.95E-13,6.83E-12,"protein tramtrack, beta isoform isoform X2"
LOC105183456,-2.998803285,3.478109756,1.96E-13,6.86E-12,"longitudinals lacking protein, isoforms F/I/K/T"
LOC105187329,-2.08934594,5.781168939,2.02E-13,7.05E-12,uncharacterized protein LOC105187329
LOC105185848,3.38242934,4.208402333,2.04E-13,7.08E-12,uncharacterized protein LOC105185848
LOC105192641,3.153751152,2.245724092,2.31E-13,8.01E-12,serine proteinase stubble isoform X2
LOC105191219,2.01945677,5.874670117,2.40E-13,8.27E-12,neurogenic locus protein delta
LOC105183827,4.233758291,3.613967973,2.40E-13,8.27E-12,cytochrome P450 9e2
LOC105180764,-1.733574471,6.960365191,2.44E-13,8.40E-12,uncharacterized protein LOC105180764
LOC105183376,2.057447625,7.063984149,2.59E-13,8.88E-12,protein sidekick isoform X1
LOC105188610,3.48710265,6.556871383,2.79E-13,9.56E-12,excitatory amino acid transporter 2 isoform X3
LOC105192367,1.874504158,6.35248631,2.82E-13,9.61E-12,diacylglycerol kinase eta isoform X1
LOC105187328,3.228273468,6.834115478,2.99E-13,1.02E-11,inositol oxygenase isoform X1
LOC105184333,2.992493445,3.1537418,3.04E-13,1.03E-11,titin homolog
LOC105192095,-1.76667427,6.861350063,3.10E-13,1.05E-11,ragulator complex protein LAMTOR1
LOC105190640,2.209258894,5.344418141,3.15E-13,1.06E-11,uncharacterized protein LOC105190640 isoform X1
LOC105182114,-6.393494033,1.924870671,3.29E-13,1.11E-11,uncharacterized protein LOC105182114
LOC105190015,2.678090095,6.858846461,3.55E-13,1.19E-11,cytochrome P450 9e2-like
LOC105180820,3.660572013,5.063092753,3.80E-13,1.27E-11,uncharacterized protein LOC105180820
LOC105192653,-4.222785439,6.13933955,3.95E-13,1.32E-11,uncharacterized protein LOC105192653
LOC105182045,2.305328692,4.447829249,4.25E-13,1.42E-11,DNA fragmentation factor subunit beta isoform X3
LOC112588275,-6.275278956,1.816622008,5.21E-13,1.73E-11,uncharacterized protein LOC112588275
LOC105183816,-1.794187341,6.829835138,6.18E-13,2.05E-11,zinc finger protein ZFP69-like
LOC112589776,4.214870958,0.825556102,6.25E-13,2.06E-11,uncharacterized protein LOC112589776 isoform X1
LOC105191850,3.252576787,8.081785952,6.25E-13,2.06E-11,"myosin heavy chain, muscle isoform X14"
LOC105180672,-4.690740294,2.419745477,6.66E-13,2.19E-11,fatty acid synthase
LOC105191907,-2.248491029,6.163079724,6.88E-13,2.26E-11,kinesin-like protein KIF12 isoform X1
LOC109504405,4.601767345,0.900795533,6.99E-13,2.29E-11,uncharacterized protein LOC109504405 isoform X1
LOC105188889,4.418811224,3.617909381,7.27E-13,2.37E-11,"POU domain, class 6, transcription factor 2 isoform X1"
LOC105188500,1.958834377,5.693127906,7.49E-13,2.44E-11,"protein kinase C, brain isozyme isoform X1"
LOC105184604,2.622944534,3.513359931,7.79E-13,2.53E-11,calmodulin-binding transcription activator 2 isoform X5
LOC109504606,-1.864196669,6.219587015,7.85E-13,2.54E-11,single-pass membrane and coiled-coil domain-containing protein 4 homolog
LOC105183295,6.048605871,10.5745105,7.91E-13,2.55E-11,trichohyalin isoform X1
LOC105182843,2.907156859,5.424544386,8.35E-13,2.68E-11,tubulin-specific chaperone cofactor E-like protein
LOC105190888,4.094506789,3.699686363,8.36E-13,2.68E-11,uncharacterized protein LOC105190888
LOC105180560,-2.795831794,4.890394511,8.38E-13,2.68E-11,ras-related protein Rab-34 isoform X1
LOC105188786,2.276094113,5.588678354,9.09E-13,2.90E-11,regulating synaptic membrane exocytosis protein 2 isoform X1
LOC105188105,-4.969486284,1.951840194,9.10E-13,2.90E-11,mediator of RNA polymerase II transcription subunit 15
LOC105190505,2.470677638,5.663455362,9.17E-13,2.92E-11,janus kinase and microtubule-interacting protein 3 isoform X2
LOC105191938,-1.832482548,6.709581257,9.44E-13,2.99E-11,"probable malonyl-CoA-acyl carrier protein transacylase, mitochondrial"
LOC105190890,2.890884996,3.235268296,1.02E-12,3.22E-11,uncharacterized protein LOC105190890 isoform X1
LOC105185947,3.284769952,5.765017567,1.03E-12,3.26E-11,transcription factor SOX-9 isoform X1
LOC105191203,-2.447834412,4.329248995,1.05E-12,3.31E-11,uncharacterized protein LOC105191203
LOC105185782,4.226770148,3.87147906,1.05E-12,3.31E-11,toll-like receptor Tollo
LOC105183940,-1.931242646,7.282660918,1.09E-12,3.40E-11,eukaryotic translation initiation factor 4E-1A isoform X2
LOC105181295,2.369489419,7.519100114,1.14E-12,3.55E-11,"sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1"
LOC105187681,-3.364797476,3.450223038,1.17E-12,3.66E-11,scavenger receptor class B member 1
LOC105188792,3.649330653,4.340391054,1.21E-12,3.76E-11,discoidin domain-containing receptor 2
LOC105188880,3.478277238,3.320879172,1.26E-12,3.91E-11,UNC93-like protein
LOC105191100,3.008613951,5.061283125,1.27E-12,3.93E-11,hybrid signal transduction histidine kinase B-like
LOC112589563,-3.825788677,2.366132661,1.33E-12,4.09E-11,thyrotropin-releasing hormone-degrading ectoenzyme-like
LOC105190653,-4.501830317,2.114979635,1.33E-12,4.09E-11,uncharacterized protein LOC105190653 isoform X1
LOC105190929,-1.719282774,6.664416922,1.34E-12,4.10E-11,"probable pyruvate dehydrogenase E1 component subunit alpha, mitochondrial"
LOC105182687,-2.697915698,4.056735592,1.42E-12,4.34E-11,aquaporin-11
LOC105186083,-3.386961167,5.003716741,1.51E-12,4.61E-11,glucose dehydrogenase
LOC105182068,3.080407326,4.127977689,1.63E-12,4.97E-11,microtubule-associated protein tau isoform X1
LOC112589433,-4.151916219,2.553105593,1.74E-12,5.31E-11,zinc finger protein 711-like
LOC105186943,4.058456089,3.147612484,1.81E-12,5.50E-11,proton channel OtopLc isoform X3
LOC105181044,1.727996371,7.084976402,1.83E-12,5.53E-11,protein retinal degeneration B isoform X1
LOC105184178,-2.600049978,5.009663355,1.90E-12,5.74E-11,putative fatty acyl-CoA reductase CG5065
LOC105192051,3.099519,5.125010847,1.94E-12,5.84E-11,myosin regulatory light chain 2
LOC105187669,1.840864861,8.116322024,1.96E-12,5.88E-11,"FERM, ARHGEF and pleckstrin domain-containing protein 1 isoform X3"
LOC105181793,5.231571834,4.564718554,2.13E-12,6.37E-11,serine proteinase stubble isoform X2
LOC105183545,2.018021441,9.939547879,2.17E-12,6.48E-11,nesprin-1 isoform X7
LOC105181186,3.8075913,3.414248245,2.34E-12,7.00E-11,uncharacterized protein LOC105181186 isoform X1
LOC105181635,-1.865277774,7.162474625,2.48E-12,7.37E-11,borealin
LOC105185655,3.245610642,4.305167109,2.48E-12,7.37E-11,uncharacterized protein LOC105185655 isoform X1
LOC105184102,3.127027562,4.808653317,2.64E-12,7.84E-11,muscle LIM protein Mlp84B isoform X3
LOC105182667,-2.714492531,6.92281064,2.65E-12,7.84E-11,putative inorganic phosphate cotransporter
LOC105182646,4.022762579,3.036271356,2.72E-12,8.03E-11,circadian clock-controlled protein
LOC105191159,-2.322505378,5.494367304,2.77E-12,8.15E-11,fatty-acid amide hydrolase 2
LOC105188855,-4.187539643,2.328111371,2.83E-12,8.32E-11,zinc finger protein 665
LOC105181107,-4.096962472,2.418245923,2.84E-12,8.33E-11,uncharacterized protein LOC105181107
LOC105181188,-5.116894354,8.336375413,2.90E-12,8.47E-11,uncharacterized protein LOC105181188
LOC105187054,3.174898161,4.04629222,2.99E-12,8.71E-11,bumetanide-sensitive sodium-(potassium)-chloride cotransporter isoform X1
LOC105192460,2.701460398,5.437738406,3.08E-12,8.96E-11,tetraspanin-9 isoform X2
LOC105181966,2.681021223,4.069882598,3.10E-12,8.99E-11,uncharacterized protein LOC105181966
LOC105189176,4.793410036,2.194151459,3.11E-12,9.00E-11,uncharacterized protein LOC105189176 isoform X1
LOC105189933,-3.720943048,2.42327859,3.30E-12,9.54E-11,thyrotropin-releasing hormone-degrading ectoenzyme-like
LOC105182741,2.965150413,5.827082175,3.51E-12,1.01E-10,MAM and LDL-receptor class A domain-containing protein 2
LOC105187641,-1.94361962,6.374921427,3.64E-12,1.05E-10,aurora kinase B
LOC105181354,2.682867398,4.028426059,3.81E-12,1.09E-10,voltage-dependent calcium channel subunit alpha-2/delta-3 isoform X1
LOC105188711,2.070294886,5.486353278,3.89E-12,1.11E-10,putative uncharacterized protein DDB_G0271606
LOC105189000,2.526139464,7.172316067,3.99E-12,1.14E-10,LOW QUALITY PROTEIN: uncharacterized protein LOC105189000
LOC105190202,-2.338013,7.544882349,4.06E-12,1.16E-10,protein claret segregational
LOC105186464,-2.862880902,4.52225174,4.08E-12,1.16E-10,aromatic-L-amino-acid decarboxylase
LOC105183754,3.183211257,5.265305127,4.13E-12,1.17E-10,coagulation factor X isoform X2
LOC105185315,-4.336728827,2.300227232,4.58E-12,1.30E-10,short-chain dehydrogenase/reductase family 16C member 6 isoform X1
LOC105189124,-1.880056937,6.027844481,4.64E-12,1.31E-10,putative SERF-like protein
LOC105192681,-3.677117925,5.908373574,4.74E-12,1.34E-10,nose resistant to fluoxetine protein 6-like isoform X1
LOC105182855,1.83955102,5.891350408,4.84E-12,1.36E-10,probable multidrug resistance-associated protein lethal(2)03659 isoform X1
LOC105183222,4.227493206,8.253756847,5.04E-12,1.41E-10,hemolymph lipopolysaccharide-binding protein
LOC105188919,2.427175611,7.516110508,5.11E-12,1.43E-10,amyloid-beta-like protein isoform X1
LOC105187345,2.439672859,7.585150137,5.18E-12,1.45E-10,tyrosine-protein phosphatase 99A isoform X1
LOC105188844,2.784595833,3.981583359,5.25E-12,1.46E-10,homeotic protein ultrabithorax isoform X2
LOC105183069,2.696375612,5.928445162,5.26E-12,1.46E-10,probable G-protein coupled receptor Mth-like 3 isoform X2
LOC105190645,4.075274542,2.139240215,5.27E-12,1.46E-10,mutS protein homolog 5
LOC105185916,2.408722774,5.020063927,5.41E-12,1.50E-10,CBP80/20-dependent translation initiation factor isoform X1
LOC109503777,4.522170374,0.368011886,5.49E-12,1.52E-10,uncharacterized protein LOC109503777 isoform X1
LOC105192557,3.43682799,5.70037072,5.59E-12,1.54E-10,UDP-glucuronosyltransferase 2A3
LOC105182901,2.147605328,4.963225193,6.11E-12,1.68E-10,contactin-2 isoform X1
LOC105190363,1.660445632,6.489255546,6.15E-12,1.69E-10,ras GTPase-activating protein 3 isoform X2
LOC105183435,-2.252615555,4.398359901,6.27E-12,1.72E-10,uncharacterized protein LOC105183435
LOC105181628,2.346398802,6.417598616,6.91E-12,1.89E-10,transmembrane protein 132B isoform X2
LOC105182175,4.466670134,4.91915916,7.25E-12,1.98E-10,protein madd-4 isoform X1
LOC105191227,5.788562211,4.989094317,7.27E-12,1.98E-10,leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 1
LOC105191296,-3.653924121,6.00253067,7.46E-12,2.03E-10,uncharacterized protein LOC105191296
LOC105183536,4.083155629,2.233046151,7.60E-12,2.06E-10,potassium voltage-gated channel subfamily KQT member 1
LOC105185459,3.740694137,7.455902051,7.66E-12,2.07E-10,uncharacterized protein LOC105185459 isoform X3
LOC105184237,-2.404730744,6.062721402,8.09E-12,2.18E-10,UPF0528 protein CG10038 isoform X1
LOC105187921,2.010556462,6.583367201,8.42E-12,2.27E-10,protein Tob1
LOC112588210,4.270588177,2.821418138,8.58E-12,2.31E-10,putative uncharacterized protein DDB_G0271606
LOC105188791,2.909768012,5.277484983,9.06E-12,2.43E-10,discoidin domain-containing receptor 2 isoform X1
