genes,logFC,logCPM,PValue,FDR,Annotation
LOC105187177,-0.664247979,5.988035672,0.001115267,0.049002037,uncharacterized protein LOC105187177 isoform X1
LOC109503943,1.892594182,3.114961768,0.001125684,0.049004758,uncharacterized protein LOC109503943 isoform X1
LOC105181607,-0.842203106,5.245832628,0.001126281,0.049004758,geminin isoform X1
LOC105186099,0.52079517,7.855245046,0.001126947,0.049004758,unconventional myosin-X isoform X1
LOC112588111,-2.923256614,0.950097593,0.001134244,0.049153169,putative nuclease HARBI1
LOC105186773,0.607855834,8.393250344,0.001161749,0.050082115,uncharacterized protein LOC105186773 isoform X1
LOC105181473,-0.570978852,6.305205592,0.001163596,0.050082115,phosphatidylinositol phosphatase PTPRQ isoform X2
LOC109504006,2.332263074,1.556263204,0.001179654,0.050601177,uncharacterized protein LOC109504006 isoform X2
LOC105187975,0.745209116,6.324175217,0.00119968,0.051286303,protein kinase C-binding protein NELL1-like
LOC105192125,-1.539072483,2.511194294,0.001205398,0.051357267,uncharacterized protein LOC105192125 isoform X1
LOC105188943,-0.451455845,8.026559337,0.001230824,0.052264579,cytoplasmic aconitate hydratase
LOC105182363,-0.538345485,9.017487997,0.001238151,0.052399858,guanine nucleotide exchange factor for Rab-3A
LOC105181102,0.464435933,9.968317728,0.001246588,0.052581096,sodium channel protein para isoform X1
LOC105189138,0.877272164,4.709848633,0.001262016,0.053054989,gustatory receptor for sugar taste 64e isoform X1
LOC105185933,-0.639731261,6.078364659,0.001291305,0.054106545,chromosome-associated kinesin KIF4
LOC109504592,6.119300013,1.116254133,0.001310844,0.054690323,uncharacterized protein LOC109504592
LOC105192323,-1.303827744,2.758342103,0.001313882,0.054690323,mucin-17 isoform X1
LOC105191375,0.575384818,7.005590851,0.001332572,0.055286459,protein held out wings isoform X5
LOC109503743,5.082463083,2.472308553,0.001360859,0.056149699,uncharacterized protein LOC109503743
LOC105185362,2.018089116,1.914663757,0.001362254,0.056149699,MOXD1 homolog 1
LOC112588384,2.319125936,1.552854648,0.001394405,0.057185816,uncharacterized protein LOC112588384
LOC105188838,2.506191014,1.981478532,0.001396429,0.057185816,facilitated trehalose transporter Tret1-2 homolog
LOC105191490,-0.542094495,8.580837904,0.00143977,0.058770465,60S ribosomal protein L7a
LOC105185424,0.816755662,5.157364173,0.001453813,0.059152903,fringe glycosyltransferase
LOC105189664,0.443023911,8.902496329,0.001458832,0.059166844,"ATP synthase subunit beta, mitochondrial"
LOC105182709,4.983122468,0.948299247,0.001506949,0.060923111,uncharacterized protein LOC105182709 isoform X1
LOC105189459,0.989396788,4.432463679,0.001525996,0.061496656,uncharacterized protein LOC105189459 isoform X1
LOC105184610,-1.896806825,2.006055084,0.001539471,0.061842752,uncharacterized protein LOC105184610 isoform X1
LOC105184723,1.766615077,2.28117265,0.001555664,0.06209959,alpha-amylase A
LOC105181255,0.841803608,6.410401091,0.00155568,0.06209959,uncharacterized transcriptional regulatory protein TBS1-like
LOC112588927,4.912824545,0.80310788,0.001573518,0.062558718,uncharacterized protein LOC112588927 isoform X3
LOC105181103,1.340256992,4.940516432,0.001577069,0.062558718,F-box/LRR-repeat protein 14
LOC105190731,-0.877814536,4.611136747,0.00158394,0.062634936,uncharacterized protein LOC105190731 isoform X1
LOC105192234,-0.457965899,7.352293769,0.001589737,0.062668332,puff-specific protein Bx42
LOC105181735,0.909685836,4.939947055,0.001601625,0.062940868,organic cation transporter protein
LOC105190348,0.920247188,4.83909046,0.001617743,0.063251863,metal-response element-binding transcription factor 2 isoform X2
LOC105190090,0.771123081,6.507049693,0.001619536,0.063251863,protein enabled isoform X3
LOC105182444,0.550098939,6.427102561,0.001630661,0.063490421,uncharacterized protein LOC105182444
LOC105188789,0.491102133,7.992223176,0.00166069,0.064461276,discoidin domain-containing receptor tyrosine kinase B isoform X2
LOC105185903,0.636785583,6.73169802,0.001689321,0.065372072,period circadian protein isoform X6
LOC105190153,-1.226619494,3.050809306,0.001780248,0.068636033,glutathione S-transferase 1
LOC112589203,1.798664743,2.039192499,0.001789884,0.068636033,uncharacterized protein LOC112589203
LOC109504109,0.515225045,7.542207379,0.001789939,0.068636033,uncharacterized protein LOC109504109
LOC112590399,1.67289682,2.733049773,0.001858707,0.071057632,uncharacterized protein LOC112590399
LOC105187873,1.419689816,3.645431453,0.00187421,0.071434507,cAMP-dependent protein kinase catalytic subunit-like
LOC105191448,0.478743513,7.239712518,0.001888198,0.071751513,disintegrin and metalloproteinase domain-containing protein 10 isoform X1
LOC105180638,-1.060287418,3.190880166,0.001946959,0.073687013,uncharacterized protein LOC105180638
LOC112588411,1.65954965,2.929325708,0.001950778,0.073687013,uncharacterized protein LOC112588411
LOC112590562,4.086157394,1.60239469,0.001958935,0.073774883,"uncharacterized protein LOC112590562, partial"
LOC105181288,-1.631397106,2.904879558,0.001983147,0.074299166,synaptic vesicle glycoprotein 2B isoform X2
LOC105180749,1.508440522,5.369282654,0.001984599,0.074299166,uncharacterized protein LOC105180749
LOC112588914,4.809160635,0.782868062,0.002000522,0.074674338,uncharacterized protein LOC112588914
LOC105187233,0.479860666,8.757232236,0.002009784,0.074799423,uncharacterized protein CG43867 isoform X2
LOC105189954,-1.179117697,3.194852085,0.00202573,0.07511012,1-acyl-sn-glycerol-3-phosphate acyltransferase alpha isoform X1
LOC105190525,-0.514530427,6.407162927,0.002030003,0.07511012,sodium-independent sulfate anion transporter isoform X1
LOC105186306,0.494155963,6.68436806,0.002049611,0.075614524,uncharacterized protein LOC105186306 isoform X2
LOC105189315,-0.660714301,5.116542192,0.002065443,0.075977096,uncharacterized protein LOC105189315
LOC105185867,0.487118353,7.299712376,0.002073539,0.076053789,F-box/LRR-repeat protein 16 isoform X1
LOC105189332,0.623367425,7.891208317,0.002108531,0.07677284,small conductance calcium-activated potassium channel protein isoform X3
LOC105182517,0.463162738,10.55617172,0.002111946,0.07677284,sodium/potassium-transporting ATPase subunit alpha isoform X4
LOC105190021,0.665265332,8.457724454,0.002114429,0.07677284,zinc finger homeobox protein 3 isoform X1
LOC105191654,0.486075922,7.699587198,0.002117411,0.07677284,uncharacterized protein LOC105191654
LOC112589202,3.620582436,1.014560693,0.002154756,0.077733716,uncharacterized protein LOC112589202
LOC105188626,0.975574866,4.284894476,0.002156198,0.077733716,uncharacterized protein LOC105188626 isoform X1
LOC105185708,0.522270926,6.99034032,0.002175114,0.078192867,extracellular sulfatase SULF-1 homolog isoform X3
LOC112590757,4.810126476,0.840685211,0.00219049,0.078522537,uncharacterized protein LOC112590757
LOC105186069,-2.04756678,2.051398709,0.002228317,0.079652906,uncharacterized protein LOC105186069 isoform X1
LOC105187178,2.178530847,2.412243217,0.002245687,0.080047679,ornithine decarboxylase 2
LOC105185563,0.98647183,4.168272421,0.002262602,0.080347546,fork head domain transcription factor slp2 isoform X2
LOC105186354,-1.007135158,3.530539623,0.002283916,0.080347546,dihydropyrimidine dehydrogenase
LOC105190172,0.558951724,6.416699472,0.002288179,0.080347546,ionotropic receptor 25a isoform X2
LOC105186536,0.494396188,6.454830679,0.002299786,0.080347546,protein vav isoform X1
LOC105180591,0.913225894,4.460740806,0.002299934,0.080347546,torso-like protein
LOC105192208,0.483506841,6.829742432,0.002300028,0.080347546,ETS-like protein pointed isoform X4
LOC105187333,0.680528175,5.716823942,0.002302202,0.080347546,"beta-1,4-N-acetylgalactosaminyltransferase bre-4"
LOC105182005,0.710979819,5.119923364,0.002304896,0.080347546,bumetanide-sensitive sodium-(potassium)-chloride cotransporter
LOC105190302,-0.549170217,7.984870553,0.002313942,0.080441254,structural maintenance of chromosomes protein 1A
LOC105182507,0.722250035,8.171291168,0.002341454,0.081172159,LOW QUALITY PROTEIN: uncharacterized protein LOC105182507
LOC105190578,1.379620405,5.879902631,0.002357226,0.081172159,uncharacterized protein LOC105190578 isoform X2
LOC105189171,0.48079211,6.888529744,0.002358355,0.081172159,"DE-cadherin, partial"
LOC105186089,-1.388568455,3.711188694,0.002360625,0.081172159,NPC intracellular cholesterol transporter 2 homolog a
LOC105180911,1.070040473,4.984014414,0.00241533,0.082798664,octopamine receptor beta-1R
LOC105189801,-0.815824481,5.498753642,0.002421014,0.082798664,protein arginine N-methyltransferase 6 isoform X1
LOC105182725,0.586484036,5.98340851,0.002435173,0.083058447,"mannosyl-oligosaccharide 1,2-alpha-mannosidase IA isoform X1"
LOC105188649,0.642738194,6.546064032,0.002449721,0.083330035,sphingomyelin phosphodiesterase isoform X1
LOC105188699,1.493270872,2.834207596,0.00246518,0.083356959,"uncharacterized protein LOC105188699, partial"
LOC105185491,0.617112132,6.806331738,0.002469913,0.083356959,uridine phosphorylase 1 isoform X2
LOC105187750,0.72858136,6.220012417,0.002470275,0.083356959,protein windpipe
LOC105189913,0.480733037,7.633437431,0.002488923,0.083626551,protein sprint isoform X2
LOC105181998,0.732709557,8.915628272,0.002491482,0.083626551,beta-hexosaminidase subunit beta
LOC105187450,0.454851215,9.414743335,0.002499511,0.083674092,ATP-binding cassette sub-family A member 5 isoform X3
LOC105185401,0.442371084,7.553121002,0.002534575,0.084534301,PTB domain-containing engulfment adapter protein 1
LOC105192650,-1.836106353,1.667093263,0.002538568,0.084534301,uncharacterized protein LOC105192650
LOC105190742,0.487532637,8.213580771,0.002567068,0.085217056,sodium/potassium-transporting ATPase subunit beta-2
LOC105187517,0.581978762,11.14119386,0.00257254,0.085217056,poly(rC)-binding protein 4 isoform X5
LOC105184734,0.482068815,6.559690482,0.002593159,0.085675819,mothers against decapentaplegic homolog 3 isoform X1
LOC105185544,-1.551447213,2.618828599,0.002649552,0.087311028,Usher syndrome type-1G protein homolog
LOC105192432,1.146874194,4.272818132,0.002676615,0.087973729,uncharacterized protein LOC105192432
LOC105192460,0.551789534,7.969130966,0.002713635,0.088959415,tetraspanin-9 isoform X2
LOC105186717,0.590565132,5.801232818,0.002730127,0.089268814,"type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase"
LOC105180619,-0.770382293,5.175008612,0.002742884,0.089332779,piggyBac transposable element-derived protein 4 isoform X1
LOC105182323,-1.350580174,2.844208197,0.002757114,0.089332779,uncharacterized protein LOC105182323 isoform X2
LOC105191712,0.418473169,9.526227155,0.002769198,0.089332779,putative transcription factor capicua isoform X1
LOC105182424,-2.60332424,2.130258809,0.002771552,0.089332779,retinol-binding protein pinta
LOC105185207,0.708901189,5.362180962,0.002775024,0.089332779,uncharacterized protein LOC105185207
LOC105185538,-0.695846806,6.434792066,0.002785441,0.089332779,dentin sialophosphoprotein isoform X1
LOC105185384,0.470534928,9.002764483,0.002786535,0.089332779,rap guanine nucleotide exchange factor 6 isoform X1
LOC105186780,0.509690239,10.1206302,0.002794953,0.089332779,glutamine synthetase 2 cytoplasmic isoform X1
LOC112589885,-1.035643111,4.063757742,0.00279562,0.089332779,uncharacterized protein LOC112589885
LOC105186728,1.042993225,4.370013155,0.002808245,0.089398074,ecdysone-induced protein 78C isoform X3
LOC105192332,0.58501545,6.022535406,0.002811793,0.089398074,dual specificity protein phosphatase 22-B
LOC105187771,0.65935883,5.369239981,0.002844572,0.090213575,uncharacterized protein LOC105187771
LOC105185678,-1.003221695,3.791997026,0.002877226,0.091021036,coiled-coil domain-containing protein 86
LOC105181129,0.894839519,4.19340323,0.002887352,0.091113595,loricrin isoform X1
LOC105187069,0.660555293,7.633998468,0.002903154,0.091384343,obscurin isoform X8
LOC105189424,4.765536564,0.801433573,0.002939719,0.09215773,uncharacterized protein LOC105189424
LOC105189518,0.577178986,8.37090791,0.002942289,0.09215773,R3H domain-containing protein 1 isoform X1
LOC105186970,1.749926773,1.995649973,0.00295428,0.092196158,uncharacterized protein LOC105186970
LOC105186640,1.255704123,3.508737525,0.002958088,0.092196158,lipase 3
LOC105192299,1.370498359,3.496428515,0.002980954,0.092680561,uncharacterized protein LOC105192299 isoform X2
LOC105180923,2.550350438,2.625512532,0.003011687,0.093406588,uncharacterized protein LOC105180923
LOC105180994,0.621018438,5.762661333,0.003025817,0.09361538,uncharacterized protein LOC105180994
LOC105182425,1.257171865,2.91048792,0.003091383,0.095264517,uncharacterized protein LOC105182425
LOC105183519,0.543611409,8.124425259,0.003094177,0.095264517,proton-coupled amino acid transporter-like protein pathetic isoform X2
LOC105183500,-0.428589742,7.734985296,0.003104993,0.095361552,ubinuclein-1 isoform X1
LOC105187242,0.565473145,7.665169603,0.003112401,0.095361552,uncharacterized protein LOC105187242 isoform X1
LOC105188896,0.580092117,8.739441126,0.003163697,0.096699074,teneurin-m isoform X1
LOC105190808,0.44949059,8.866426317,0.003207836,0.097592171,high-affinity choline transporter 1 isoform X1
LOC105185623,0.863299122,4.665420451,0.003212481,0.097592171,uncharacterized protein LOC105185623
LOC105186465,-0.442935754,8.831636383,0.003216053,0.097592171,centrosomin isoform X2
LOC105183538,-0.509662372,6.150791105,0.003243506,0.098189769,arrestin domain-containing protein 17 isoform X1
LOC105186171,0.705435714,8.288649303,0.003253571,0.098259394,uncharacterized protein LOC105186171 isoform X1
LOC105185356,-2.017801443,1.499637018,0.003278609,0.098779804,"aminomethyltransferase, mitochondrial"
LOC105190612,0.538479927,6.347621762,0.003310538,0.09930983,synaptogenesis protein syg-2 isoform X4
LOC105182316,0.481004339,12.39515821,0.003311897,0.09930983,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase epsilon-1"
LOC105184100,0.430097076,8.645716611,0.003320057,0.099319147,uncharacterized protein LOC105184100 isoform X2
LOC112588266,1.071576425,5.444802418,0.003335264,0.099538744,uncharacterized protein LOC112588266 isoform X1
LOC105186545,-0.521217924,6.614340189,0.003368797,0.10030297,40S ribosomal protein S12
LOC105183493,0.561029022,5.667963286,0.003400754,0.100793526,myoglobin isoform X2
LOC105191600,-1.13068363,2.976964977,0.003401204,0.100793526,"dynein light chain 4, axonemal isoform X1"
LOC105181907,0.705834611,7.097965217,0.003426038,0.101292263,GTP-binding protein Di-Ras2
LOC105184065,0.600531359,5.616723906,0.003482212,0.102525263,uncharacterized protein LOC105184065
LOC105182918,0.488166246,7.626981385,0.003483947,0.102525263,phosphatidylinositol 4-phosphate 5-kinase type-1 alpha isoform X13
LOC105188880,1.003778223,3.382735581,0.003551042,0.104257289,UNC93-like protein
LOC105190988,-1.093998677,2.908369584,0.003577962,0.104804459,uncharacterized protein LOC105190988 isoform X1
LOC105187893,0.476511148,7.098412121,0.003620382,0.105568169,ras-related protein Rab-37 isoform X2
LOC105180924,1.949329422,3.388498806,0.003647462,0.105568169,maltase 1
LOC105190135,0.499586341,8.946915548,0.003654464,0.105568169,probable Ras GTPase-activating protein isoform X3
LOC105185144,-0.736697064,4.474975154,0.003654494,0.105568169,WD repeat-containing protein WRAP73 isoform X1
LOC105188899,2.052557557,3.731361375,0.003655835,0.105568169,mushroom body large-type Kenyon cell-specific protein 1-like
LOC105187520,0.424817849,9.15552878,0.003656296,0.105568169,probable G-protein coupled receptor CG31760 isoform X1
LOC105185873,-0.811282801,5.675461772,0.003668884,0.105568169,phosphoribosylformylglycinamidine synthase isoform X1
LOC109504700,-0.599634802,6.100627523,0.003670776,0.105568169,uncharacterized protein LOC109504700
LOC105181159,0.608439654,5.532483963,0.003700431,0.106179723,cytochrome b-c1 complex subunit 8
LOC105186702,3.041636706,1.265989238,0.00376026,0.107652324,RING finger protein nhl-1
LOC105183963,-0.583882584,6.816965093,0.003808198,0.108778631,condensin complex subunit 2
LOC105185002,0.579463425,9.487556905,0.003828548,0.108878329,synapsin
LOC105190741,0.564801048,7.046279585,0.003828897,0.108878329,atrophin-1 isoform X2
LOC105187281,0.489889876,9.265217518,0.003854859,0.109370827,solute carrier organic anion transporter family member 4A1 isoform X1
LOC105189275,0.665092859,4.890190796,0.003879051,0.109810975,5-hydroxytryptamine receptor 2B isoform X1
LOC105180961,0.509399036,6.098345667,0.003900893,0.109838112,protein Shroom isoform X1
LOC105189515,-0.802943308,5.81367634,0.003904558,0.109838112,GDP-fucose protein O-fucosyltransferase 2 isoform X1
LOC105185654,0.49341787,6.366819611,0.003909163,0.109838112,LOW QUALITY PROTEIN: importin subunit beta-1
LOC105180527,0.462388394,6.758548169,0.00391884,0.109838112,"ATP synthase subunit gamma, mitochondrial"
LOC105191649,2.048516193,2.425115347,0.003929448,0.109838112,proline-rich protein 4-like
LOC105186745,-1.959343039,2.710253191,0.00393209,0.109838112,monocarboxylate transporter 14 isoform X1
LOC105185501,-0.812265035,5.178164049,0.003959096,0.110348887,RNA 3\\'-terminal phosphate cyclase-like protein
LOC109504216,0.990355338,5.739546055,0.003976972,0.110410279,"uncharacterized protein LOC109504216, partial"
